-0.805569677260066;-0.7921020216039134;0.9866646119025206;0.3045583546738646;-0.4921703802058117;-0.8915649826506429;0.4215892037255975;-0.24015119278581398;-0.1016386161785452;-0.8246991906253816;
-0.19540804688296287;-0.5161363995558799;0.2843493174552285;0.12264699643104016;0.08030163224248477;-0.44891731619540565;0.010381862871625236;0.7843680179977954;0.8649595790231197;0.773382551281639;
-0.5027340782827021;0.25736236192743833;-0.39949511257644676;0.5507144159226991;0.6255348710630013;-0.1198339419516532;-0.22783226842795856;0.2351683214117588;0.3034602459834228;-0.448058269593824;
-0.6335928663117472;-0.9959376674002627;-0.21594030592612512;-0.2561875028825309;-0.6770609288957345;-0.6597501036945466;0.07505898560160063;-0.5941102484524565;-0.17407820699808574;0.007802976661744232;
-0.4101533624723894;-0.6477612192179076;-0.3737645675936103;0.16143955706033997;-0.4468334539539849;0.36691328016761937;0.16634754341039937;-0.12846906655861456;-0.06259777551140888;0.5248687277385289;
-0.5464817977419689;-0.26544318572615055;0.14471774780210156;-0.9302266337503813;0.6512058571254309;-0.9547414366197025;0.7324558657938451;-0.5429750163751861;-0.20257949586900725;-0.6291922581457272;
-0.7969845031827396;-0.8534066722313312;-0.6369079793129726;-0.867449622574129;0.019380244009159497;0.7067319876930067;-0.2545080472188421;-0.8814481921522681;0.5199080282946535;-0.7834096310160819;
-0.14222466331216665;0.68839865230293;0.9196712379729195;0.9307667077596797;-0.9945134373430633;0.02419861945682933;0.7984852480217306;-0.9904611313981724;-0.42291469224920775;-0.18235361085712887;
-0.8913503385909782;0.6320746479871386;0.27690360813090775;0.6695420471499474;-0.3888805258354717;-0.9344338800482823;-0.8471675401917615;-0.4636470962369341;-0.24635079964355322;-0.570451462262973;
0.056511102239681144;0.24728607339357467;0.62672229819755;0.5506037036957123;-0.3956405650776571;-0.06729132016814399;0.5592358716232604;0.301453598920008;-0.3538757864777593;0.9575040295287476;
0.9689183074139931;0.7145954438194724;-0.8797768566560622;0.3524009215433992;0.2647792241594107;0.5019816761838016;0.8783561685183461;-0.982971367660495;0.6762795868198368;0.24036052359863191;
-0.06617800387485406;-0.8858670422658319;-0.6614423274878547;-0.037582859805458835;-0.3538439649506586;-0.327116568455456;0.9259439487708485;0.9981245373758949;0.717739013711846;-0.20774237247326566;
0.2000158521075761;-0.6774160689424549;-0.8696930197249824;0.9223471389011766;-0.5139007164154636;-0.2489276427452518;-0.9314354428867468;0.843613161847917;0.7750370725308495;0.4711793736709069;
0.39459771209211736;-0.04532514841559365;-0.5307487109936926;-0.7813816407260545;-0.3284179083029797;-0.7688302587938449;0.36373626983840657;0.7769160979602132;-0.6888703920860686;-0.5902760824213991;
0.30166930806488046;0.6341140224608932;-0.04722261985619114;-0.3139699239293736;-0.546986267519588;0.015427383154278829;0.38171781975031704;0.14870822682459295;-0.6475952098108007;0.8120645843003624;
0.7646341507173888;-0.729985803721849;-0.4652281733803998;-0.3754348697907621;-0.7111160771605805;0.6288449006700145;0.9922351474810609;-0.255538051337477;-0.029981804528133482;-0.07113061436787715;
0.9736860247287764;0.9435627502932376;-0.5006971842056289;-0.74995751268216;-0.932956418835321;-0.0041601833721951476;-0.4059266808994486;-0.7508260643315041;-0.9271456701817482;0.6035992310756209;
0.8150332994149094;0.138293952905429;-0.3138461324579047;-0.8887689527412315;0.6134197635007443;-0.07191207176246883;-0.8235488854825637;-0.13333324295134008;-0.39114732242539385;0.22352572924063008;
0.8273833043190262;-0.5007652118697008;-0.7073661328561072;0.8742380461003567;0.7489980369681857;0.06687736575181158;0.702787467900807;0.9331283956724383;-0.8695337239166976;-0.134241947700382;
-0.32798711000616865;0.5144300690529464;0.9513348568587332;-0.918021646218393;-0.26203209531209937;0.15959514600492364;0.8194123699185685;-0.9660949671967209;-0.2716339535148078;-0.04744441766771268;
